[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O DB01088	CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21	17651111;2902022;13242716;17857682;4902067;2080335;770339;3295452;7675475;2303538;8189126;14380763;218549;150363;21057403;8480040;2994873;16769066;18657944;10491134;4705868;11400249;13485071;14244814;4929859;507732;17589497;6448595;17148664;1411603;2058077;11099223;952699;49772;3732321;11685251;8572478;7905006;4000243;2753323;574201;1053172;4372569;823256;5555429;6825875;1677711;22447645;7069205;14053116;326476;8320285;8308791;9271465;4923684;1677902;14444973;14063901;7593338;26340492;22745292;23248446;24552531;25755372;5628519;551804;3205120;8354188;6714620;32663096;5839728;4256987;384382;7982156;3393064;3634206;1362922;7346114;11167557;13979043;10492937;14476555;15559818;1804550;3489036;835012;14751481;7476477;9208984;502041;1677439;19963972;1557034;9663082;4076709;11599484;10130304;15002537;13573205;12312919;17546433;1210884;1879020;2565091;5129642;1210111;6813057;10412499;5977308;5843686;8823217;11825441;8010901;2891397;20267009;2648391;10740415;3923787;3007981;15196753;3730522;9799080;18583883;52903;225927;38167864;1514912;5914648
[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O DB00704	O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5	575493;3827191;4246646;1561872;10760482;36149607;9633727;42918196;7492011;4941154;24603212;14083929;619929;2323449;6644155;1638591;3164617;472206;817684;22464358;12350550;2287879;7071207;13700174;14434097;16658210;16048437;2180572;606264;6443805;13300281;3365087;394146;760072;3732321;31973657;8956378;33941267;6849943;1007342;4493338;3768045;20630077;1222634;7902333;979587;9145495;17406563;10928755;1788330;77988;12126273;3558349;5240661;11234052;12386862;2004661;20346444;12856004;2617636;1479196;1650140;6592427;1439998;1779079;1781424;4700920;1855566;680963;16995148;2502024;6275371;7985310;5915790;9606509;6240066;108557;4376757;8451534;2489301;13685888;4772779;15559818;2347078;10343177;5195748;4199194;32027861;13359745;3309090;3869858;5670308;4851996;8114250;2801057;10222495;6469661;416111;16897307;1417908;2503479;8289223;931132;2273155;9990216;1395668;15529064;10412499;17255756;3015046;944296;4599165;7026889;2084065;21063857;27181643;8443667;2888503;3192433;9617278;9013842;13442960;10788555;17819746;1180405;8592522;1514912;2752805
OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1 DB06282	O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	9823791;22819648;29701834;40551504;2707269;13541929;8850861;52742684;6525947;4034298;4031684;11374803;3120357;5033725;10853563;507026;5984997;4870680;3832936;4089289;5364311;5703593;23855951;14344574;27314707;4620913;1493274;3064140;5052408;43272990;2338216;2271799;9580482;17031760;16720913;3770795;9103068;11905196;8351175;13430957;13145457;18428401;64182768;62013034;34584417;14205923;1848973;9409867;2619671;7093284;9658978;12126273;1101609;2497643;2001572;3225470;2809501;5644528;36571983;4470404;1939516;19173104;4462268;3761388;4909523;23725384;25457518;5356447;6240441;10510692;22450456;1355895;4603654;17172552;8848038;6240066;4610992;1590051;33876215;3624209;18730525;3185035;7351142;13384310;7337663;12294260;9764272;1375525;716786;4279113;14343657;20528240;3779884;27326200;3165204;13519115;320155;3249570;22594761;1417908;16273879;15355575;811156;13645955;10840890;11034323;26476876;5318233;971504;4520358;18456116;459001;9159375;877621;24610552;6349311;4161035;17457043;14067023;67870711;1137626;25309972;1857052;10065482;2719228;8674600;12052044;8045206
[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C DB01229	CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C	1018672;6397218;3840176;6915886;1990035;1949492;2727628;3023404;3338783;2176250;3662092;807123;3592777;745793;1461243;73615;811793;912654;306136;24157;3801372;1451997;538527;1125406;2761499;2907120;193056;1444766;4171512;1142632;2064607;2266919;4327468;1314128;1575805;2389825;1116818;5191348;3265811;691666;574201;532138;555171;483028;961669;394867;104891;334117;4784033;23874;4467768;1708005;507623;1729043;1722564;4578062;1299493;3703449;4078424;991348;115452;302040;2309317;703018;366071;1481444;5980680;915036;2890593;2254980;1029536;1957647;1853438;2944018;3018924;6240066;237052;441058;1406303;973742;2134327;30555;29410;1209686;1217758;921220;1635284;711853;1960410;763;3087011;991938;1384445;1559362;686848;50597;26277;227387;2518397;1417908;1537090;345009;3195304;2366531;2184978;967803;3351190;439654;3156084;1785158;5463736;493729;8245697;505810;826944;1195843;4726915;839619;3187697;2881646;122078;1302304;3842597;222497;632471;1932422;1514912;4729247
C[C@H](CC1=CC=CC=C1)N(C)CC#C DB01037	C#CCN(C)C(C)Cc1ccccc1	40838741;28633567;29701834;23171887;1001186;27040411;39844655;30022332;33463247;6674530;27603456;23536799;21628209;24317347;10326331;23438420;90172877;64657674;10815604;43411035;54942935;5703593;17484695;21651518;29957929;70587023;3697632;74150905;1935800;7477602;8861352;1567041;20644987;39778580;16139237;17488651;7922118;13962409;18265719;15520463;11015285;24453558;20877542;6175522;86013145;38409251;21581905;60635;38496295;30147900;72491628;12126273;20114823;2497643;3675154;24601438;123631773;2959243;9789315;14044244;96493036;26151966;1727125;15295128;38209463;52930660;4743348;48362503;36265385;6690989;10329024;829771;84926478;39822504;61391668;6240066;9422421;1590051;144199650;8832752;16187769;10878963;41280714;59425766;10027214;15854164;31074199;1512909;1193318;15868527;25854145;33887238;48446074;1867088;32585059;32902654;32469316;5381939;64787163;1417908;87081773;1453414;71011812;26231363;5504788;12508988;8251326;11772687;55210136;116297158;11497959;28355719;18137561;59382272;90844779;74109777;5296063;17906151;31461601;9617278;12269620;11310080;21713508;47589039;2719228;8348522;60953396;61732197
CC1=C(C(C2=CC=CC(=C2)[N+]([O-])=O)C(=C(C)N1)P1(=O)OCC(C)(C)CO1)C(=O)OCCN(CC1=CC=CC=C1)C1=CC=CC=C1 DB09235	CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1	5424530;3159632;2747739;748093;10195100;3170438;5308912;2280700;109959;3638738;2546850;4055959;3592777;437337;8926523;221403;4345197;2110166;2474328;477027;165374;5703593;796607;767358;231637;1148595;838757;3022682;3351352;184377;6582087;979706;3712017;3232864;15871573;1059271;2050179;3447556;1697451;6082072;2739061;6080903;823348;5250802;806281;5151611;1361597;1069837;9125235;5770412;318977;7061513;217993;2204249;713268;2115550;998357;2962327;859149;2192428;1464252;4538910;1408197;1839532;517547;5234828;3208176;1890864;2218660;13227433;737376;1080167;691126;600285;1511741;1119750;2682222;1590051;592513;780285;5470756;693955;327250;649030;851653;856252;5244035;7976509;1392179;4547418;8840278;2447996;199223;937758;8934582;3843582;15392235;2538100;357897;1353259;4645915;4659062;4671116;7165699;4462334;4501018;5554631;528880;6717084;4929510;5787846;22961491;404331;1984036;1029305;820565;1134915;1200983;2445067;2397250;1954204;6506552;304231;2350929;2719228;3047352;897624;8045206
CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O DB00577	CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21	7283081;9037559;5160453;6083913;14059518;1240380;12785806;10857084;22879759;4355514;18194722;7331041;6534901;8803383;2126267;6386187;38899797;572688;8581532;2816960;6260557;464569;958611;3486142;897977;1323954;11857336;1391640;4074936;30037387;9460130;12716038;16840267;5870904;25829297;22724103;8747215;11298232;3846743;8098598;1304736;3822953;4460636;28138756;6622133;16718403;2817773;8565909;9286625;27666866;2076963;3361075;13788911;13421203;865616;2049614;27995541;32857925;11869139;8282220;946748;10513742;23656381;8526730;4256723;1148228;5618558;962252;24722700;38260829;2210656;1027459;5085110;5821711;2241726;4058074;11987349;6419930;4256754;11528901;10108809;7296947;417144;215270;172322;22872748;17060041;28329461;1960410;8166534;2149534;26532114;6476997;76046;7097972;889247;9843384;2794995;13157243;5068069;4304528;4330604;5670876;11352227;5228080;4039806;6002262;10794272;1939280;7909030;557760;14242439;6362621;1295435;4894458;10272543;18337703;18319759;11630691;4729398;13231858;20288032;11848178;2455783;5692224;12842100;23448200;2529925
OC1=CC(=O)NC=C1Cl DB09257	O=c1cc(O)c(Cl)c[nH]1	70378030;44739292;120541923;161917355;116125428;80185071;21837842;48072276;57202555;31177618;145980896;5944583;182745745;7738313;6174331;40767401;56541737;32729942;57429844;23751730;13968920;13547107;15733167;175470;98566693;5671005;108361162;13678719;48912120;22048971;17132637;5401038;470494;33158928;26200709;26448325;107391768;31495723;61455927;6088471;5435313;179880549;253138757;6010194;56159365;125506995;39493467;4524601;77132089;13197978;60734909;18962381;21653221;28218581;29968480;34491182;41447805;12836762;61702280;27135036;36083580;12742324;4109519;129995426;12765579;86764144;46658428;32507160;142880308;18017255;8291112;24812275;90380238;17280782;61806741;2447913;179253204;125900215;99086794;99422351;26411086;214015387;20475504;20833158;34235440;59766876;100750761;50111469;21952700;78383802;81578425;89951926;4797520;26258094;29899043;127271170;23262409;13106978;256939087;7910502;62569604;46498863;46672112;47037699;80034968;27475792;43069061;11562307;927184;713670;77154536;86634379;86086679;111316659;21063857;226388713;34626067;94132847;18775535;123602330;64333874;81374512;23809699;5220648;5321657;52264268;1283656;1484619
CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1 DB01029	CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	16425928;4395170;3797097;715545;22290115;284768;1003256;1832572;1788243;1403882;18959286;21215301;3350749;150363;750971;6463694;15340413;3881550;4042232;2708712;1023938;5703593;17997399;8078286;4633255;2258403;5312704;1611860;2795128;5175311;437077;233406;3807131;8256032;8183153;4727773;8199458;35707996;11895875;9438924;274834;12254408;832410;3656634;1303825;5141643;152801;9409867;215073;6231700;19118940;10799801;2980315;2497643;3288782;17924878;8468701;11125961;6297571;12116412;11549068;9173162;6642017;2469486;9428179;10407248;20204064;24762693;8623278;16790493;3649632;1832919;5907302;965868;327003;1094843;9821300;11856270;595781;772305;26874509;1346507;15559818;106902;705906;2494932;4199194;14849685;900441;19768611;3869858;5974954;4337807;7132294;879218;14438575;4671480;387353;1419475;2065661;35099948;8232435;80176;6001091;25926576;8155986;20430643;6484673;208456;21137126;2139896;3380049;8777275;1979526;1166700;9046329;3041787;8263555;3735081;5632701;233128;7689012;711553;20584797;9670905;9071158;8678668;12355643
CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1 DB00737	Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1	16425928;22773546;11223021;9773889;2707269;13541929;791262;52742684;109959;6882290;14199348;24602131;3120357;12454283;5753211;1724576;4976313;12005982;8905452;4089289;8135301;5703593;4728631;14344574;27314707;332617;1493274;3064140;5052408;21961417;5771716;2271799;9580482;2956340;9754013;7109529;2050179;13180009;28797703;1539264;3414690;43743988;38041894;7264436;17193857;9480355;152801;9409867;2619671;7093284;20245753;4223075;29198341;2497643;2001572;3225470;2809501;371277;47050355;4470404;1001212;26151966;6946364;8382536;7276939;3235396;25457518;41267257;30944765;6778996;3772968;18896759;78924118;39268229;33060506;6240066;763134;1590051;1020786;28065288;18730525;3185035;8894346;622902;20138716;11735284;9764272;1155829;716786;4547418;14343657;35198906;10729288;34941938;16660949;1692399;37219826;15605619;4148937;1417908;15660395;15428218;811156;2997891;24081716;36771162;26476876;1910104;33693556;49707942;292771;620821;18137561;877621;24571018;9046329;4161035;45900679;2646815;15429563;1137626;4444136;5236812;177481;2719228;6077216;32756232;8358299
[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C DB00394	CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C	4629721;4995276;2507693;3438966;8735147;11132591;803140;5751060;4518415;1536786;76758;4038721;6534901;150363;8543547;235913;3164617;5437370;3328044;2456785;264065;2299205;11505387;2635310;2761499;2104646;11082752;10369798;3167352;5828939;2058077;9332171;4834639;410936;922513;3468715;1116818;2527533;7651347;5470394;1086638;507295;2135671;608218;278561;1353835;1346725;13656831;764417;5789342;1192544;1662185;13052601;166219;2996140;12053166;3206173;5424205;7110106;2418972;1498572;4244690;1315568;9082044;789491;999332;1605193;2773541;5188336;946267;5265056;6793815;92534;993997;3018924;5844009;1362922;3150379;2165627;1280135;9702865;11054147;3945362;4750134;982687;921220;4283230;5762349;1960410;6857270;10501779;2603164;1384445;7530660;3665647;4224279;7292867;474750;452121;4257034;4201091;3017023;2904992;955619;10931158;967803;198962;2852627;2142168;4970310;1194535;1151535;5717741;2125484;9211027;7982333;28489715;4874147;4698815;3907172;122078;19832244;5194298;10938131;225927;1932422;846208;4313784
[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](O)C1=CC=CC=C1)C(O)=O DB01326	Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1	3639114;396645;1854428;12298756;16682136;16753973;2077444;7980;6605963;1532034;23058396;11675201;6828153;2323449;1020155;507026;656801;6664056;9195696;4935524;5374934;11493;20294311;9959102;6060739;3293566;7063185;4276781;11956344;553920;9460130;1372720;1513855;11315120;889809;4644249;10661788;9731215;1826799;433408;1820447;2172464;2119071;3535780;4099509;19435099;491317;2757033;215041;2536620;3061100;4238537;1546103;1729043;568494;21746846;1472213;3043895;3356700;820892;15602588;4685948;3564067;21543650;1751935;5234828;5026345;3251878;4547553;13227433;1818024;1080167;4603654;5862342;10588597;4365161;8815658;1590051;9047384;14966300;17289970;1346507;19722354;11110406;4384600;4402652;5874299;4789397;57469;12814311;24758897;7718766;2561156;2621760;9261846;13499638;8861057;19221116;2621799;1417908;193220;9710346;754332;7165699;1831586;6468302;2338215;7544951;2423668;5155942;1003448;193329;2146541;3480655;5378858;1132477;19021823;4938983;7407109;3192119;12222926;29785536;12680685;4623876;2719228;28561602;17759216;5268236
[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C DB01260	CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1	3861818;4396218;7998790;9326397;8735147;4318707;2432611;7741388;4518415;12387570;76758;3353453;182545;150363;3254139;775631;7922937;6042832;3328044;14503327;4641831;663285;13485071;10178878;748741;2104646;11082752;10369798;3167352;5828939;2058077;1484339;4327468;1967296;922513;2389825;2312534;2527533;9836259;551848;15111022;1185375;2303014;608218;278561;1353835;3881163;22079505;4784033;1895536;5282686;1701567;6701981;7186019;7057452;5323790;572261;29667411;2236931;4821212;6743676;6499788;2952470;9082044;3882867;999332;6687732;833872;11412099;8830094;6020472;6793815;3611422;993997;3018924;12682199;1362922;3150379;2165627;4919808;2529826;4242267;13109862;4332246;28778262;921220;5127836;3752669;277622;653202;7895376;4087656;1384445;1485514;2359673;1020239;26277;4336588;1278603;2100103;8360357;1905832;2904992;4543459;10931158;967803;7279894;2852627;1416332;8872806;1194535;5884203;14470819;15029694;9671945;16938035;11563199;3923787;4698815;12077706;122078;4734988;5194298;222497;4206316;784728;8076720;2016389
CC1=CC(=CC=C1)N1CC(CO)OC1=O DB09245	Cc1cccc(N2CC(CO)OC2=O)c1	6670835;21653058;52732839;76916411;52010384;11205143;63952059;31113332;43058235;7193354;63400858;20037191;5330853;2323449;8926523;13645895;11083401;10381318;1738192;7838695;55556449;5703593;45159643;19018606;7847933;40242324;22708740;34373650;21905528;38735838;5771716;3435648;14268474;25670604;9754013;34803129;25355475;8004198;6784371;74378058;13145457;27956444;39052675;2344126;63442837;12378067;58387331;9409867;7312131;15776874;17555804;12126273;14928347;2730005;713268;35480270;55375053;6260546;41247190;22391396;26609884;24414478;17171375;2892910;5381063;5698332;17538236;13736293;18778746;15532327;14866696;13107679;1667326;11831786;18743405;6240066;1190082;9198904;1020786;973742;7137632;36371779;55949446;45043222;18743145;15455012;64252110;28498661;8733160;3346057;36446712;13026224;688821;7404896;13257928;9806752;55199896;61609985;36915151;1417908;19123377;15428218;3957652;7165699;154148;23539115;4599674;43054103;9227312;32440870;29563349;15410559;18137561;9844539;12820365;8661495;4161035;23427387;28499669;63551985;77892598;8473624;28884901;28998049;19887722;39493694;48798368;17785807
COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1 DB01044	COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12	2963383;11987372;2013766;599760;3027463;17644316;9089019;9966516;1072107;2428314;246904;6340367;636785;3731551;17295099;576118;358765;8281566;1761076;11537514;2635752;4094043;85439;3835006;13836783;13277591;9696998;3964922;17418744;7813568;14718443;5247890;6751568;419120;9068409;11641265;4502343;8609381;1780659;9515209;3445538;4183750;13567480;1794192;6020461;7755643;1883411;4074821;249;4224652;20602501;5479561;665605;6498567;3777648;10803326;4224061;3188982;6110917;820892;575532;7954408;3192798;1005040;9193955;11554804;5761414;1633151;2454452;4805556;4535184;1486407;4211326;13337466;11060670;16876730;4886541;657818;4105553;922901;2317880;4770339;6654730;12856214;1759644;858420;11990377;5670501;12299338;1127768;3869858;2128088;18942503;7866288;12902157;10947967;7565512;16605566;9189555;1417908;3096574;1034137;4839668;3844355;893682;5350161;9286035;1652711;7154852;9325958;4492866;5048435;2474609;12428435;10906660;1066373;4161035;6946959;19211575;15238812;1579352;13553384;4722000;7926986;1591695;1458296;1514912;7893900
CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12 DB01151	CNCCCN1c2ccccc2CCc2ccccc21	16585226;22003885;15089757;47429599;63269530;16322911;63952059;5946012;22229779;7193354;13243696;24602131;45153357;9463659;2654395;13645895;15869557;3792926;15728208;29741044;37730075;5703593;24510931;1937982;6116617;27399915;63073569;7901005;24676984;4753889;21745188;11113436;20233077;12311136;26594221;75812851;28360497;5696684;18546603;34087311;5646239;46890986;17818909;10794384;44813109;27520883;73529191;9409867;3014921;21342088;5722637;3047229;31207947;1395227;713268;2326686;9751389;2103820;50919501;17112404;27508316;23343324;18272576;21302394;5381063;20652428;15293943;80104960;30944765;1525588;6366272;11399391;1439902;33439656;3827820;6240066;24109025;45102870;25444302;21867271;5243550;58348659;36691316;19613302;16850752;37829804;12594356;43275117;13383497;23983923;3869858;6131372;10729288;24772754;5317342;65672520;3701184;20060685;51586903;1417908;74957511;3163609;1703876;43874691;27339690;42802151;29654417;11772687;14942084;9240486;4862899;28355719;15720353;20626408;27659506;5347343;3877931;11250783;45004049;609456;1954204;74097764;5963281;47501538;53458968;11526754;2648256;15503207
NC(N)=NN=CC1=C(Cl)C=CC=C1Cl DB00629	NC(N)=NN=Cc1c(Cl)cccc1Cl	146454032;98515698;96170788;35359523;73169901;38318800;10267168;69226452;11575143;5797194;25261562;75589249;102357773;76519923;33809659;41406457;41218457;59466232;19648052;12677277;958477;4283671;32834603;28295358;29957929;14734106;42616100;3826548;25857208;87431939;24847339;34684167;24133508;16594680;26200709;20592951;10196261;54012623;49770739;11710321;13145457;5042322;255055628;42301536;7881957;42470611;4962667;9409867;31065643;19796620;25443833;55457597;24624451;11050977;160328386;58158206;8678677;4396762;59604270;22391396;22248156;11386222;15481587;23673928;25745143;77334680;23965000;8754601;63547857;187320919;22450456;53854011;113370798;69255368;26913851;83812008;36557647;72392920;57032494;75415477;134699460;15954347;127592282;29095030;7214210;23652028;30161748;11386925;113149049;29007270;5339189;120563546;3196976;15291978;17868818;5139574;132353691;4480904;23933325;1417908;16568062;14718692;1685424;9668547;55138960;6594205;158088799;122970720;123972736;5917990;15279635;33485369;18137561;10670660;77532999;14396227;17794915;4287919;9892847;37095686;12337950;71682632;25790673;2668801;78610547;584978;163443356;22674466
FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1 DB01195	O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F	13007771;3827191;2255089;599760;8519057;2484716;17676700;23467820;56687;9429658;6111924;13126841;5121457;2480969;48420475;1223544;2846693;2759348;10104520;23033670;12788882;4702469;432627;21477742;6887245;5290030;11371653;8294462;3310072;26021885;20296164;8906989;926683;760072;4132953;18228231;20720527;12653078;10555519;3723251;13145457;18384257;10131713;2837296;7902333;19765899;18620093;2085497;2387157;1788330;1066652;12126273;9561959;4795581;6364992;5308302;5189901;11125961;10384740;6168228;15378124;446248;5481989;762460;31866411;6775380;2783549;13590105;6733707;5732759;28482816;9157667;6586238;143753;6374230;940209;48015973;5830225;19943914;4808366;10748284;7248211;2276868;9199286;1960852;9967708;1618134;3528517;14196533;4389581;6418262;18633322;16929630;19953686;8553173;2990154;3201707;18926060;1987731;1417908;14945742;1615863;10339264;7637027;1439826;27102986;4405753;5745589;13090952;4213702;6404779;28355719;18137561;8065110;9183490;6219949;4161035;8636887;4064565;20605526;1244358;2217364;3077818;19429195;1532365;1961742;7708468;12831560
COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C DB00338	COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1	3904939;16087701;13317291;2964162;5787459;14227342;12104538;9035292;109959;4950322;4832774;1286855;4402649;6898683;12451387;7855115;400077;17983296;1416708;4970314;6512853;1059473;1440355;8778462;15672775;10857102;574653;3225576;6145016;7082430;5130454;1743148;8105228;14751688;22716273;2971285;2408593;22041234;43923807;20605405;1427704;11829876;14973225;9621914;10917209;15411507;7734487;9409867;1527755;1788330;3670102;2125029;359423;8079457;2422358;44578542;2931709;11125961;1351828;1583364;29856444;9147350;8352432;20983362;21518331;14137840;9929446;13889902;5129153;6375052;7061240;37857311;19626966;8407020;1767079;4744140;16539571;6123481;9344818;5552810;22305374;3934027;133020;15055478;17605101;858420;10445895;36947797;11158535;4547418;3352109;26180740;2978698;19159810;17611142;4211712;2207244;10537344;9740875;14265428;4316437;4275706;3940772;4671299;543946;46500216;5112374;11703312;139444;14167334;5416590;620821;16331763;22082753;10259856;3000371;6832471;17966011;16494337;13301453;13479090;42468732;3625244;1822164;14942552;5841876;1336836;1566668
CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12 DB00897	Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2	7668643;2957902;12766091;82019851;1139606;13541929;1635421;3100916;10242599;4150242;12379588;24602131;1758397;19585863;7514107;12897207;11404201;17526502;33941380;4089289;26498676;5703593;43712887;2617534;987849;1527766;1493274;7431652;23176952;9920757;4253657;4650011;40396045;21330556;13460381;38421729;7638407;1673875;856887;20396490;5106536;6599593;13749311;101414;21466701;15643747;1848973;2218199;3066499;26624238;9604786;34548225;2143635;2497643;413704;13132622;13787213;4396762;6011275;22391396;3613036;5729780;7704058;2380694;2636795;17591668;2576770;2840295;4912883;1966645;3333896;18896759;20979950;4619706;32246201;6240066;7380155;9127257;4396482;10488868;6391487;24913515;1034630;15690966;15651793;1882188;351030;32420733;26426407;2653216;786979;18423278;10729288;1033244;2771650;15387240;16246064;15403138;21868609;1417908;15101521;8566297;4798908;34065059;3003282;1312773;7023341;14221415;11646836;40643718;21291630;11371533;16943381;931050;1333174;18921971;3479795;4821343;207431;20450040;4072432;18443540;5624717;7911983;9370867;584978;14558024;28361109
CSC1=NC2=C(N1)C=C(Cl)C(OC1=CC=CC(Cl)=C1Cl)=C2 DB12245	CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1	54021573;16095009;2004199;11196823;18158021;4874185;4479471;51575036;33253391;4150242;1615370;6976261;7861125;7091559;6476539;8864733;5239465;2110322;14772212;24030599;10434119;2008297;5621691;7355310;14661205;45410315;20150459;7003780;6109048;2550927;41597005;8077271;8144343;7395512;6989237;8151237;4410712;6140642;2063663;14496618;8170516;9859915;11961736;11985436;324961;35812395;7734487;9409867;37334171;1788330;1966331;2125029;359423;2690421;23740414;8443470;23824253;1504012;13922473;5256060;3558300;10348832;18272576;13350336;7094047;3186556;14595982;16880692;20197159;32358212;5491232;3686563;22229230;2863175;1767079;1939334;27199202;7591980;3283295;22894703;5941921;4079883;2982398;12856214;2519737;3875900;13641834;2373621;62387568;2203205;11581052;2442474;327846;3832494;6302041;1277085;17398569;29334625;9347669;5402826;29290119;3349585;6814140;3698819;7222564;1697677;356105;2584339;673072;3269670;52351;13402573;18137561;15300779;295135;6648453;1607155;1107939;52254447;11547553;7738078;571804;7893629;27626983;9909041;584978;27245340;869388
CN1C[C@@H](C2=CC(=CC=C2)S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)C2=CC(=CC=C2)[C@@H]2CN(C)CC3=C2C=C(Cl)C=C3Cl)C2=C(C1)C(Cl)=CC(Cl)=C2 DB11761	CN1Cc2c(Cl)cc(Cl)cc2C(c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(C4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1	4254551;1506632;1381991;438754;6467;637509;87919;556988;591163;4261514;3535800;2715841;4505437;894707;1873403;2627696;562405;628814;3292680;1700438;1701540;1059473;1201919;688286;2558803;1434075;5546169;2512596;15026680;190372;1329246;2765181;2975829;1493956;5337;655569;359956;1500005;4490087;1211731;278313;2985503;379392;101414;2509921;984587;1361597;973347;31975;1295714;1318547;3541683;710005;48685;511296;2097006;994093;1251235;525859;313820;1080620;3400534;150392;147538;765851;999332;288486;2973892;3059616;686605;785216;703731;1917398;2711770;971874;1528969;408535;174028;4459854;524213;2043311;4246595;789936;24774;2958417;691724;3582139;636877;1960410;3476526;19972;551206;513714;13153492;1046980;1509268;320155;617603;1083947;1417908;4211649;670189;1703876;1078531;4396574;195385;1127501;1417922;1020;1963078;1395076;2441113;2569965;931050;1176723;325541;21175;3092723;618061;9011545;37728;1569912;763492;2553680;1061162;584978;2751004;578289
